tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0314632,movie,Satanic Sect: The Sent One of God,Secta satánica: el enviado del señor,0,1989,\N,89,"Drama,Fantasy,Horror",5.8,33
tt0314778,movie,Terror en los barrios,Terror en los barrios,0,1988,\N,80,"Crime,Drama,Horror",5.4,24
tt0314804,movie,Troublesome Night 13: Flower Ghost,Yam yeung lo 13: Fa gwai,0,2002,\N,110,Horror,3.7,36
tt0314822,movie,Unstable Minds,Unstable Minds,0,2002,\N,\N,"Horror,Thriller",5.6,31
tt0315110,movie,Twentynine Palms,Twentynine Palms,0,2003,\N,119,"Drama,Horror",5.1,5255
tt0315256,movie,Half Man and Half Beast,Bansubanin,0,1975,\N,\N,Horror,4.0,9
tt0315376,movie,The Champagne Club,The Champagne Club,0,2002,\N,87,Horror,4.9,118
tt0315411,movie,Claustrophobia,Claustrophobia,0,2003,\N,79,"Horror,Thriller",3.3,415
tt0315575,movie,El extraño hijo del Sheriff,El extraño hijo del Sheriff,0,1986,\N,93,"Drama,Fantasy,Horror",6.1,129
tt0315816,movie,Benaam,Benaam,0,1999,\N,126,"Action,Drama,Horror",4.4,48
tt0316023,movie,Inner Senses,Yee dou hung gaan,0,2002,\N,100,"Crime,Horror,Mystery",6.2,1941
tt0316345,movie,The Aliens and Kong Kong Zombie,Oigyeingwa kongkong gangshi,0,1989,\N,80,"Action,Horror,Sci-Fi",4.3,19
tt0316886,movie,Seven Women for Satan,Les week-ends maléfiques du Comte Zaroff,0,1976,\N,82,Horror,4.6,679
tt0317042,movie,One Point O,One Point O,0,2004,\N,95,"Drama,Horror,Mystery",5.9,6105
tt0317202,movie,Brocéliande,Brocéliande,0,2003,\N,90,"Horror,Thriller",3.4,744
tt0317401,movie,Each Time I Kill,Each Time I Kill,0,2007,\N,82,Horror,5.6,99
tt0317676,movie,House of the Dead,House of the Dead,0,2003,\N,90,"Action,Adventure,Horror",2.1,39175
tt0317957,movie,Octopus,Octopus,0,1998,\N,92,"Crime,Horror,Musical",7.0,36
tt0318010,movie,Rachel's Attic,Rachel's Attic,0,2002,\N,112,"Action,Drama,Horror",3.5,149
tt0318021,movie,El refugio del mal,El refugio del mal,0,2002,\N,96,"Horror,Thriller",4.3,121
tt0318040,movie,Evil Breed: The Legend of Samhain,Evil Breed: The Legend of Samhain,0,2003,\N,78,"Comedy,Horror",3.2,1663
tt0318081,movie,A Sound of Thunder,A Sound of Thunder,0,2005,\N,110,"Action,Adventure,Horror",4.2,21110
tt0318627,movie,Resident Evil: Apocalypse,Resident Evil: Apocalypse,0,2004,\N,94,"Action,Horror,Sci-Fi",6.1,214782
tt0318667,movie,Scorpion,Scorpion,0,1989,\N,106,"Horror,Sci-Fi",4.4,29
tt0318683,movie,"Shake, Rattle & Roll 2","Shake, Rattle & Roll 2",0,1990,\N,120,"Comedy,Horror,Thriller",6.5,416
tt0318740,movie,El teatro del horror,El teatro del horror,0,1991,\N,80,"Comedy,Horror",4.1,19
tt0318845,movie,Woman's Wail,Yeogokseong,0,1986,\N,95,"Horror,Thriller",6.3,31
tt0319001,movie,Aram Indriyam,Aram Indriyam,0,2001,\N,\N,Horror,5.0,11
tt0319010,movie,Asesino nocturno,Asesino nocturno,0,1988,\N,80,"Crime,Horror,Thriller",4.9,21
tt0319058,movie,Bhadra,Bhadra,0,2001,\N,106,Horror,3.6,16
tt0319115,movie,Brothel,Brothel,0,2008,\N,102,"Drama,Horror",3.6,447
tt0319255,movie,Dark Echoes,Dark Echo,0,1977,\N,91,Horror,4.6,128
tt0319271,movie,Death Doll,Death Doll,0,1989,\N,82,Horror,4.1,104
tt0319723,movie,The Lady Punisher,Tong chuang er meng,0,1994,\N,\N,"Action,Crime,Horror",4.8,43
tt0319728,movie,The Last Horror Movie,The Last Horror Movie,0,2003,\N,80,"Horror,Thriller",5.5,4133
tt0319841,movie,Megasandesam,Megasandesam,0,2001,\N,170,"Drama,Horror,Romance",4.7,180
tt0319877,movie,Mohanayanangal,Mohanayanangal,0,2001,\N,\N,"Horror,Thriller",3.2,10
tt0320098,movie,The Human Beeing,The Human Beeing,0,2002,\N,\N,"Comedy,Horror,Sci-Fi",7.0,52
tt0320187,movie,Nutbag,Nutbag,0,2000,\N,80,Horror,2.8,596
tt0320329,movie,Panic in the Forest,Pánico en el bosque,0,1989,\N,84,"Action,Crime,Horror",4.5,22
tt0320423,movie,Tall Shadows of the Wind,Sayehaye bolande bad,0,1979,\N,111,"Drama,Horror,Mystery",7.0,158
tt0320626,movie,Through the Looking Glass,Through the Looking Glass,0,2006,\N,82,"Horror,Mystery,Thriller",5.2,78
tt0320703,movie,Uruvam,Uruvam,0,1991,\N,90,Horror,6.7,88
tt0320708,movie,Vacation of Terror,Vacaciones de terror,0,1989,\N,81,"Horror,Mystery,Thriller",5.2,691
tt0321249,movie,The Antman,The Antman,0,2002,\N,94,"Comedy,Horror,Sci-Fi",4.3,169
tt0321432,movie,Beyond the Seventh Door,Beyond the Seventh Door,0,1987,\N,83,Horror,4.7,378
tt0321505,movie,Speck,Speck,0,2002,\N,79,"Crime,Horror,Mystery",3.6,281
tt0321595,movie,Capulina vs. The Mummies (The Terror of Guanajuato),Capulina contra las momias (El terror de Guanajuato),0,1973,\N,95,"Comedy,Fantasy,Horror",5.6,68
tt0321626,movie,Centipede!,Centipede!,0,2004,\N,93,"Adventure,Horror,Sci-Fi",3.2,512
tt0321631,movie,Chanoc en la isla de los muertos,Chanoc en la isla de los muertos,0,1977,\N,85,"Action,Adventure,Horror",5.2,35
tt0321649,movie,Gore from Outer Space,Chi wo sû uchû,0,2001,\N,85,"Comedy,Horror,Sci-Fi",5.4,121
tt0322241,movie,Fallen Angels,Fallen Angels,0,2002,\N,97,"Horror,Thriller",4.1,328
tt0322441,movie,Erotic Witchcraft,La goulve,0,1972,\N,90,"Fantasy,Horror,Thriller",5.6,82
tt0322991,movie,Krai Thong,Krai Thong,0,2001,\N,92,"Action,Fantasy,Horror",4.8,99
tt0323246,movie,Midnight Mass,Midnight Mass,0,2003,\N,98,Horror,2.6,491
tt0323405,movie,Night Terror,Night Terror,0,2002,\N,90,Horror,3.2,187
tt0323425,movie,You Shouldn't Be Here,No debes estar aquí,0,2002,\N,96,"Horror,Thriller",4.0,277
tt0323465,movie,Octane,Octane,0,2003,\N,91,"Horror,Mystery,Thriller",4.3,3323
tt0323630,movie,Phone,Pôn,0,2002,\N,104,"Horror,Mystery,Thriller",6.1,5365
tt0323727,movie,Project Nightmare,Project Nightmare,0,1987,\N,74,"Horror,Sci-Fi,Thriller",4.4,173
tt0323744,movie,Pánico en la montaña,Pánico en la montaña,0,1989,\N,90,"Comedy,Horror,Mystery",6.1,65
tt0323774,movie,Ratu Sakti Calon Arang,Ratu Sakti Calon Arang,0,1985,\N,90,"Action,Fantasy,Horror",6.8,60
tt0323808,movie,The Wicker Tree,The Wicker Tree,0,2011,\N,96,"Drama,Horror",3.8,3050
tt0323911,movie,Searching for Haizmann,Searching for Haizmann,0,2003,\N,96,"Drama,Horror",4.5,123
tt0324127,movie,Suspect Zero,Suspect Zero,0,2004,\N,99,"Crime,Horror,Mystery",5.8,21794
tt0324216,movie,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,0,2003,\N,98,Horror,6.2,156464
tt0324242,movie,Three,Sam gang,0,2002,\N,140,"Horror,Mystery",6.1,3993
tt0325214,movie,Curse of the Forty-Niner,Curse of the Forty-Niner,0,2002,\N,86,Horror,3.6,982
tt0325534,movie,Unborn But Forgotten,Hayanbang,0,2002,\N,95,"Horror,Mystery",4.5,491
tt0325655,movie,The Eye,Gin gwai,0,2002,\N,99,"Horror,Mystery,Thriller",6.6,30497
tt0326065,movie,Rhinoceros Eyes,Rhinoceros Eyes,0,2003,\N,92,"Drama,Horror,Romance",6.2,769
tt0326625,movie,Reinkarnasi,Reinkarnasi,0,2000,\N,95,"Action,Horror",6.4,14
tt0326791,movie,Camp Utopia,Camp Utopia,0,2002,\N,80,Horror,3.1,157
tt0326983,movie,Jaani Dushman: Ek Anokhi Kahani,Jaani Dushman: Ek Anokhi Kahani,0,2002,\N,170,"Action,Fantasy,Horror",2.7,4144
tt0327001,movie,Killer Barbys vs. Dracula,Killer Barbys vs. Dracula,0,2002,\N,86,"Comedy,Horror,Music",3.0,581
tt0327162,movie,The Stepford Wives,The Stepford Wives,0,2004,\N,93,"Comedy,Horror,Sci-Fi",5.4,71559
tt0327539,movie,El caballo del diablo,El caballo del diablo,0,1975,\N,88,"Adventure,Horror,Mystery",5.5,66
tt0327628,movie,The Demon's Baby,Mang gwai sik yan toi,0,1998,\N,85,"Horror,Romance",5.5,220
tt0328077,movie,Love Object,Love Object,0,2003,\N,88,"Drama,Horror,Romance",6.3,3863
tt0328378,movie,Savage Island,Savage Island,0,2004,\N,86,"Horror,Thriller",4.0,377
tt0328528,movie,The Tenement,The Tenement,0,2003,\N,\N,Horror,2.8,154
tt0328569,movie,Troublesome Night 14,Yam yeung lo 14: Seung gwai pat moon,0,2002,\N,90,"Comedy,Horror",3.9,30
tt0328570,movie,Troublesome Night 15,Yam yeung lo 15: Hak si wan loi,0,2002,\N,90,Horror,4.2,41
tt0328720,movie,The Collingswood Story,The Collingswood Story,0,2002,\N,80,"Horror,Mystery,Thriller",5.2,2814
tt0328899,movie,The Creature of the Sunny Side Up Trailer Park,The Creature of the Sunny Side Up Trailer Park,0,2006,\N,105,"Comedy,Horror,Mystery",3.8,170
tt0328985,movie,Dark Tomorrow,Dark Tomorrow,0,2002,\N,84,"Horror,Mystery,Thriller",5.2,45
tt0329099,movie,Freak Out,Freak Out,0,2004,\N,92,"Action,Comedy,Horror",5.1,634
tt0329101,movie,Freddy vs. Jason,Freddy vs. Jason,0,2003,\N,97,"Action,Horror",5.7,131182
tt0329247,movie,Journey to Murder,Journey to Murder,0,1971,\N,100,"Drama,Horror,Mystery",2.5,180
tt0329272,movie,Infection,Infekcija,0,2003,\N,105,"Crime,Horror,Mystery",5.3,126
tt0329306,movie,Little Corey Gorey,Little Corey Gorey,0,1993,\N,90,"Comedy,Horror",5.4,355
tt0329506,movie,The Sunken Cemetery,Potonulo groblje,0,2002,\N,102,"Horror,Thriller",5.5,68
tt0329589,movie,Shark Hunter,Shark Hunter,0,2001,\N,94,"Action,Adventure,Horror",3.2,1169
tt0329768,movie,The Wind,The Wind,0,2001,\N,90,"Drama,Horror,Mystery",2.9,260
tt0329777,movie,Shadow,Yau leng ching shu,0,2001,\N,89,"Horror,Romance",6.4,26
tt0329784,movie,Visible Secret II,Youling renjian II: Gui wei ren jian,0,2002,\N,93,"Horror,Mystery",5.7,113
tt0329954,movie,Thirteen Erotic Ghosts,Thirteen Erotic Ghosts,0,2002,\N,71,"Fantasy,Horror",3.9,372
tt0330036,movie,Banyo Queen,Banyo Queen,0,2001,\N,115,"Comedy,Horror",7.2,23
tt0330341,movie,Festival of Fear,Gongpoui chukje,0,1986,\N,95,Horror,5.8,8
tt0330501,movie,Ju-on: The Curse 2,Ju-on 2,0,2000,\N,76,"Horror,Mystery",6.0,4324
tt0330559,movie,Macabre Legends of the Colony,Leyendas macabras de la colonia,0,1974,\N,80,"Action,Horror,Thriller",4.6,63
tt0330568,movie,Little Erin Merryweather,Little Erin Merryweather,0,2003,\N,84,"Horror,Thriller",4.4,681
tt0330641,movie,Public Cemetery,Minyeo gongdongmyuji,0,1985,\N,90,Horror,4.0,10
tt0330691,movie,The Card Player,Il cartaio,0,2003,\N,103,"Horror,Mystery,Thriller",4.9,5770
tt0330842,movie,A Wicked Ghost III: The Possession,San chuen lo see III: Ngoc ling chin sun,0,2002,\N,87,Horror,3.6,62
tt0330850,movie,Three Furies,Samguk yeohan,0,1982,\N,93,Horror,6.0,15
tt0330904,movie,A Snake of June,Rokugatsu no hebi,0,2002,\N,77,"Drama,Horror,Mystery",6.8,5502
tt0330949,movie,Surveillance,Surveillance,0,2001,\N,93,"Horror,Thriller",5.2,18
tt0331040,movie,Urban Massacre,Urban Massacre,0,2002,\N,90,"Comedy,Crime,Horror",1.9,355
tt0331334,movie,Satan's Playground,Satan's Playground,0,2006,\N,81,Horror,3.5,1018
tt0331466,movie,Descendant,Descendant,0,2003,\N,86,"Horror,Thriller",4.1,497
tt0331834,movie,Alive,Alive,0,2002,\N,119,"Action,Drama,Horror",5.5,1506
tt0331906,movie,Boogiepop and Others,Bugîpoppu wa warawanai,0,2000,\N,109,Horror,5.5,193
tt0331953,movie,Club Dread,Club Dread,0,2004,\N,104,"Comedy,Horror,Mystery",5.7,32060
tt0332170,movie,Kalliyankattu Neeli,Kalliyankattu Neeli,0,1979,\N,111,Horror,5.5,15
tt0332270,movie,Monique,Flashing Lights,0,1979,\N,93,"Horror,Thriller",5.1,58
tt0332308,movie,Kill Barbara with Panic,Patayin sa sindak si Barbara,0,1995,\N,94,Horror,6.4,154
tt0332364,movie,Sa piling ng aswang,Sa piling ng aswang,0,1999,\N,111,Horror,7.3,49
tt0332420,movie,Sumigaw ka hanggang gusto mo,Sumigaw ka hanggang gusto mo,0,1999,\N,\N,"Drama,Horror,Thriller",6.0,15
tt0332536,movie,eXXXorcisms,eXXXorcismos,0,2002,\N,78,"Drama,Horror,Mystery",5.5,93
tt0333049,movie,Aarathi,Aarathi,0,1981,\N,\N,"Action,Drama,Horror",5.7,17
tt0333063,movie,Evil Spirits,Akryeong,0,1974,\N,78,"Horror,Mystery",5.7,12
tt0333241,movie,The Cemetery Under the Moon,Cheonnyeon hwansaeng,0,1996,\N,100,"Horror,Thriller",7.8,12
tt0333303,movie,Dark Harvest,Dark Harvest,0,1992,\N,89,Horror,3.8,152
tt0333563,movie,Three Evil Spirits,Heuksamgwi,0,1985,\N,84,Horror,5.1,23
tt0334000,movie,Ni ming dian hua,Ni ming dian hua,0,1987,\N,\N,Horror,6.0,12
tt0334281,movie,Shakthi,Shakthi,0,1980,\N,138,"Action,Horror,Thriller",6.4,34
tt0334738,movie,Beauty Head of the Haunted House,Xiong zhai mei ren tou,0,1989,\N,\N,Horror,5.7,29
tt0334744,movie,Yatrinskaya vedma,Yatrinskaya vedma,0,1991,\N,\N,Horror,6.5,34
tt0334749,movie,Yezhaam Rathri,Yezhaam Rathri,0,1982,\N,\N,"Horror,Thriller",4.6,12
tt0334761,movie,Young-gu and Daeng-chili,Young-guwa daengchili,0,1989,\N,97,"Action,Fantasy,Horror",6.0,41
tt0334763,movie,Young-gu and Daengchili 4: Hong Kong Granny Ghost,Young-guwa daengchili 4tan: Hongkong halmaegwishin,0,1991,\N,85,"Action,Fantasy,Horror",5.7,30
tt0334766,movie,Young-gu and Count Dracula,Young-guwa heubhyeolgwi dracula,0,1992,\N,67,"Action,Family,Horror",4.6,25
tt0335036,movie,Dear Diary,Dear Diary,0,1989,\N,103,"Comedy,Horror,Mystery",6.5,36
tt0335137,movie,Halik ng bampira,Halik ng bampira,0,1997,\N,\N,Horror,6.9,16
tt0335294,movie,Misteri dari Gunung Merapi,Misteri dari Gunung Merapi,0,1990,\N,90,"Action,Horror",5.4,22
tt0335349,movie,Pengkhianatan G30S/PKI,Pengkhianatan G30S/PKI,0,1984,\N,220,"Drama,History,Horror",6.3,592
tt0335512,movie,Vampira,Vampira,0,1994,\N,90,"Drama,Horror",6.7,28
tt0336053,movie,Bisikan Nafsu,Bisikan Nafsu,0,1996,\N,51,"Horror,Romance",7.7,53
tt0336253,movie,Dead Inn,Dead Inn,0,1997,\N,86,Horror,4.8,84
tt0336606,movie,Hukuman Zinah,Hukuman Zinah,0,1996,\N,60,"Horror,Romance",7.3,35
tt0336618,movie,If Footmen Tire You What Will Horses Do?,If Footmen Tire You What Will Horses Do?,0,1971,\N,52,"Drama,Horror",4.2,587
tt0337573,movie,Antibodies,Antikörper,0,2005,\N,127,"Crime,Drama,Horror",6.9,9289
tt0337598,movie,Darkhunters,Darkhunters,0,2004,\N,83,"Horror,Mystery",2.4,624
tt0337659,movie,LD 50 Lethal Dose,LD 50 Lethal Dose,0,2003,\N,97,Horror,3.9,1026
tt0337744,movie,Vlad,Vlad,0,2003,\N,98,"Horror,Thriller",3.3,1618
tt0337910,movie,Camp Slaughter,Camp Slaughter,0,2004,\N,85,Horror,2.5,1888
tt0337961,movie,In My Skin,Dans ma peau,0,2002,\N,93,"Drama,Horror",6.2,5893
tt0338068,movie,Glad,Glad,0,2002,\N,55,"Horror,Mystery",6.7,46
tt0338095,movie,High Tension,Haute tension,0,2003,\N,91,Horror,6.7,80139
tt0338726,movie,Aquanoids,Aquanoids,0,2003,\N,78,Horror,2.4,671
tt0338791,movie,The Black Magic,The Black Magic,0,2002,\N,91,"Horror,Thriller",3.1,144
tt0339147,movie,Highwaymen,Highwaymen,0,2004,\N,80,"Action,Crime,Horror",5.6,9736
tt0339278,movie,El lado oscuro,El lado oscuro,0,2002,\N,70,"Horror,Mystery",7.3,10
tt0339385,movie,Midsommer,Midsommer,0,2003,\N,94,"Drama,Horror,Mystery",5.7,2968
tt0339464,movie,Haunted Office,Office yau gwai,0,2002,\N,89,"Comedy,Horror",5.8,352
tt0339557,movie,Raising Dead,Raising Dead,0,2002,\N,\N,"Action,Horror,Sci-Fi",6.0,25
tt0339714,movie,Speed Demon,Speed Demon,0,2003,\N,80,"Action,Horror,Thriller",2.3,701
tt0339736,movie,The Evil Within,The Evil Within,0,2017,\N,98,Horror,5.6,4211
tt0339869,movie,Voices of Desire,Voices of Desire,0,1972,\N,71,Horror,5.6,122
tt0339918,movie,Wolves of Wall Street,Wolves of Wall Street,0,2002,\N,85,"Action,Horror,Mystery",3.0,786
tt0340103,movie,Exorcism,Exorcism,0,2003,\N,98,"Horror,Thriller",2.2,291
tt0340321,movie,Room 36,Room 36,0,2005,\N,89,"Comedy,Horror,Thriller",7.0,77
tt0340974,movie,The Shape of Evil,The Shape of Evil,0,2002,\N,80,"Drama,Horror,Mystery",6.0,39
tt0341266,movie,Bhoot,Bhoot,0,2003,\N,113,"Horror,Mystery,Thriller",6.4,4270
tt0341436,movie,Dracula Rises,Kwansukui Dracula,0,1982,\N,92,"Adventure,Horror",5.5,22
tt0341455,movie,The Web of the Witch,Makdee,0,2002,\N,90,"Comedy,Fantasy,Horror",7.5,2404
tt0342062,movie,Ethereal,Asiri,0,2002,\N,102,"Drama,Horror",4.7,125
tt0342419,movie,A Filha,A Filha,0,2003,\N,90,"Drama,Horror,Thriller",5.9,154
tt0342508,movie,Hangman's Curse,Hangman's Curse,0,2003,\N,106,"Horror,Mystery,Thriller",4.8,2763
tt0342835,movie,Nightstalker,Nightstalker,0,2002,\N,95,"Crime,Horror",3.4,1294
tt0343376,movie,Arwah yang Kembali,Arwah yang Kembali,0,2002,\N,\N,"Drama,Horror",5.8,12
tt0343449,movie,The Bone Snatcher,The Bone Snatcher,0,2003,\N,90,"Horror,Mystery,Sci-Fi",4.4,2920
tt0343495,movie,Buaya Putih,Buaya Putih,0,1982,\N,94,"Fantasy,Horror",4.6,24
tt0343502,movie,The Blind Owl,Boof-e koor,0,1975,\N,55,"Drama,Horror,Mystery",6.4,177
tt0343609,movie,Double Vision,Double Vision,0,1990,\N,\N,"Drama,Horror,Thriller",3.8,13
tt0343884,movie,Satanic,Kafir,0,2002,\N,\N,Horror,4.5,52
tt0344290,movie,A Wicked Ghost,San chuen lo see,0,1999,\N,85,Horror,4.9,337
tt0344330,movie,House of the Damned,See hei bik yan,0,1999,\N,87,Horror,4.4,29
tt0344839,movie,Erotic Nightmare,Gau wan ngoc mung,0,1999,\N,88,Horror,5.3,328
tt0344921,movie,Bergairah di Puncak,Bergairah di Puncak,0,1996,\N,\N,"Drama,Horror",4.9,22
tt0344942,movie,Bloody Crisis,Bloody Crisis,0,2002,\N,83,"Action,Drama,Horror",5.3,76
tt0345129,movie,Dewi Angin Angin,Dewi Angin Angin,0,1994,\N,\N,"Fantasy,Horror",5.2,19
tt0345300,movie,Gairah Malam,Gairah Malam,0,1993,\N,60,"Drama,Horror",6.4,26
tt0345301,movie,Gairah Malam 2,Gairah Malam 2,0,1995,\N,73,"Drama,Horror,Mystery",5.2,22
tt0345341,movie,Godaan perempuan halus,Godaan perempuan halus,0,1993,\N,52,Horror,4.5,10
tt0345359,movie,Gwai gam goh yan,Gwai gam goh yan,0,1999,\N,\N,Horror,4.2,11
tt0345512,movie,Kembalinya Si Janda Kembang,Kembalinya Si Janda Kembang,0,1992,\N,92,"Horror,Mystery",6.7,19
tt0345536,movie,Kung bakit dugo ang kulay ng gabi,Kung bakit dugo ang kulay ng gabi,0,1973,\N,\N,Horror,7.3,13
tt0345654,movie,Mes parents,Mes parents,0,2002,\N,97,"Comedy,Drama,Horror",5.8,21
tt0345665,movie,Mystery of the Cold-Blooded Woman,Misteri wanita berdarah dingin,0,1992,\N,73,"Drama,Horror,Mystery",7.0,12
tt0345676,movie,Muertes a medianoche,Muertes a medianoche,0,2001,\N,\N,"Drama,Horror",6.0,11
tt0345843,movie,Ranjang pemikat,Ranjang pemikat,0,1993,\N,\N,"Drama,Horror",5.5,14
tt0345852,movie,Red Rover,Red Rover,0,2003,\N,103,"Horror,Thriller",4.6,413
tt0345885,movie,A Wicked Ghost II: The Fear,San chuen lo see II: Sik ji ngoc gwai,0,2000,\N,81,Horror,4.8,98
tt0345979,movie,Susuk Nyi Roro Kidul,Susuk Nyi Roro Kidul,0,1993,\N,78,"Fantasy,Horror",7.0,28
tt0346060,movie,Troublesome Night 16,Yam yeung lo 16: Wui dou mou hap si doi,0,2002,\N,85,"Comedy,Fantasy,Horror",3.7,38
tt0346159,movie,The Unpublicizable File,Yan yuk lap cheung,0,1993,\N,82,"Crime,Horror",6.3,55
tt0346511,movie,Anghel dela guardia,Anghel dela guardia,0,2000,\N,105,"Action,Horror,Romance",7.2,21
tt0346609,movie,Bikini Party Massacre,Bikini Party Massacre,0,2002,\N,78,Horror,2.9,247
tt0346681,movie,Cat's Cradle,Cama de Gato,0,2002,\N,92,"Crime,Drama,Horror",5.1,477
tt0346811,movie,The Curse of the Komodo,The Curse of the Komodo,0,2004,\N,92,"Adventure,Horror,Sci-Fi",3.0,1723
tt0346857,movie,The Twilight Siren,Yao nu dou shi gong,0,1991,\N,\N,"Horror,Romance",3.2,14
tt0346898,movie,Down to Hell,Down to Hell,0,1997,\N,47,Horror,5.5,365
tt0346911,movie,Dugo ng birhen: El kapitan,Dugo ng birhen: El kapitan,0,1999,\N,111,"Action,Fantasy,Horror",5.9,47
tt0347036,movie,Devil Sex Love,Ji nian da jian qing,0,1993,\N,\N,"Drama,Horror",5.3,28
tt0347320,movie,Katawan,Katawan,0,1999,\N,95,"Drama,Horror,Romance",5.5,22
tt0347328,movie,Kelabang Seribu,Kelabang Seribu,0,1987,\N,95,"Action,Horror",3.9,16
tt0347585,movie,The Mummy's Kiss,The Mummy's Kiss,0,2003,\N,88,"Fantasy,Horror,Romance",3.4,692
tt0347586,movie,"The Mummy, Aged 19",Ng goh haak gwai dik siu nin,0,2002,\N,95,"Comedy,Horror",5.4,85
tt0347693,movie,Vilkatis Toms,Vilkatis Toms,0,1983,\N,88,"History,Horror,Sci-Fi",6.6,39
tt0347781,movie,Pintado,Pintado,0,1999,\N,\N,"Action,Horror,Thriller",6.6,18
tt0347808,movie,Il prato macchiato di rosso,Il prato macchiato di rosso,0,1973,\N,91,"Comedy,Horror,Mystery",5.2,234
tt0347919,movie,The Raping Murderer,Sha jian O niang,0,1995,\N,95,"Horror,Thriller",4.4,18
tt0348043,movie,The Story of Lady Sue,Su nu jing,0,1992,\N,69,Horror,5.7,31
tt0348062,movie,"So, You've Downloaded a Demon","So, You've Downloaded a Demon",0,2007,\N,90,"Comedy,Horror",5.7,126
tt0348087,movie,Spirit Warriors,Spirit Warriors,0,2000,\N,101,"Action,Fantasy,Horror",6.2,353
tt0348168,movie,Tabi tabi po!,Tabi tabi po!,0,2001,\N,117,Horror,5.9,19
tt0348225,movie,Tomie: Re-birth,Tomie: Re-birth,0,2001,\N,101,Horror,5.5,721
tt0348226,movie,Tomie: Forbidden Fruit,Tomie: Saishuu-shô - kindan no kajitsu,0,2002,\N,91,Horror,5.7,605
tt0348259,movie,Tujuh Manusia Harimau,Tujuh Manusia Harimau,0,1987,\N,90,Horror,5.9,29
tt0348662,movie,Kucch To Hai,Kucch To Hai,0,2003,\N,143,"Horror,Mystery,Romance",4.3,1031
tt0348836,movie,Gothika,Gothika,0,2003,\N,98,"Horror,Mystery,Thriller",5.8,121685
tt0349092,movie,Woman of Mud,Ang babaeng putik,0,2000,\N,105,"Action,Horror,Thriller",6.0,57
tt0349113,movie,Ax 'Em,The Weekend It Lives,0,1992,\N,71,"Comedy,Horror,Mystery",1.3,2143
tt0349310,movie,Daddy,Daddy,0,2003,\N,82,"Drama,Horror",6.3,63
tt0349333,movie,Darna Mana Hai,Darna Mana Hai,0,2003,\N,121,Horror,6.3,4093
tt0349340,movie,Dead Bodies,Dead Bodies,0,2003,\N,88,"Comedy,Drama,Horror",6.0,1138
tt0349349,movie,Die You Zombie Bastards!,Die You Zombie Bastards!,0,2005,\N,97,"Comedy,Fantasy,Horror",4.2,747
tt0349733,movie,Las lloronas,Las lloronas,0,2004,\N,98,"Drama,Horror,Thriller",4.9,114
tt0349856,movie,More Than a Thousand Cameras Are Working for Your Safety,Más de mil cámaras velan por tu seguridad,0,2003,\N,109,"Adventure,Drama,Horror",3.4,340
tt0349969,movie,Pistolero,Pistolero,0,2002,\N,110,"Action,Comedy,Horror",4.0,19
tt0350050,movie,Revenge of the Unhappy Campers,Revenge of the Unhappy Campers,0,2002,\N,102,"Comedy,Horror,Thriller",7.0,86
tt0350061,movie,Ripper 2: Letter from Within,Ripper 2: Letter from Within,0,2004,\N,89,"Horror,Sci-Fi,Thriller",3.4,451
tt0350128,movie,Slaughterhouse of the Rising Sun,Slaughterhouse of the Rising Sun,0,2005,\N,82,"Comedy,Horror",3.5,443
tt0350232,movie,Evil Remains,Trespassing,0,2004,\N,88,"Horror,Thriller",3.9,1648
tt0350475,movie,The Source of Snakes,Zmeinyy istochnik,0,1997,\N,87,"Drama,Horror,Mystery",6.6,402
tt0350493,movie,999-9999,999-9999,0,2003,\N,103,"Comedy,Horror,Thriller",5.2,631
tt0350637,movie,Body Jumper,Pop weed sayong,0,2001,\N,90,"Comedy,Horror,Thriller",5.0,190
tt0350774,movie,Dead & Breakfast,Dead & Breakfast,0,2004,\N,88,"Comedy,Fantasy,Horror",5.7,6216
tt0350900,movie,Estong Tutong: Ikalawang yugto,Estong Tutong: Ikalawang yugto,0,1983,\N,\N,"Comedy,Horror",4.8,20
tt0351077,movie,The Hotel!!,The Hotel!!,0,2002,\N,109,"Horror,Mystery",4.1,65
tt0351694,movie,Prostitute Killers,San sam long: Foon cheung tou foo,0,2000,\N,93,"Crime,Horror,Thriller",6.0,88
tt0351716,movie,Sheng Baoluo yi yuan zhi mi,Sheng Baoluo yi yuan zhi mi,0,1990,\N,88,"Crime,Horror,Thriller",6.1,44
tt0351761,movie,Sleeping with the Dead,Cham bin hung leng,0,2002,\N,89,"Horror,Mystery",5.7,99
tt0351867,movie,Thirteen Chimes,Trece campanadas,0,2002,\N,108,"Horror,Thriller",5.1,507
tt0351887,movie,The Twins Effect,Chin gei bin,0,2003,\N,88,"Action,Comedy,Horror",5.5,5461
tt0352014,movie,Chinese Erotic Ghost Story,Yuk lui liu chai,0,1998,\N,93,"Comedy,Fantasy,Horror",4.5,139
